상가업소번호,상호명,시도명,도로명,행정동명,시군구명,경도,위도
MA0101202309A0065578,커피프렌즈촬영지,제주특별자치도,제주특별자치도 서귀포시 안덕면 중산간서로,안덕면,서귀포시,126.307214716538,33.2886547270621
MA0101202309A0041133,데무,제주특별자치도,제주특별자치도 제주시 용담로,용담2동,제주시,126.505870185423,33.5133005804642
MA0101202309A0036836,매일빈,제주특별자치도,제주특별자치도 서귀포시 안덕면 화순로,안덕면,서귀포시,126.335006876359,33.2463855990834
MA0101202309A0013879,애월항커피사무소,제주특별자치도,제주특별자치도 제주시 애월읍 애월해안로,애월읍,제주시,126.320299224877,33.4670898940457
MA0101202309A0015649,휴게소신제주점,제주특별자치도,제주특별자치도 제주시 원노형6길,노형동,제주시,126.482636610527,33.4836786502231
MA0101202309A0016733,다소담,제주특별자치도,제주특별자치도 제주시 조천읍 신북로,조천읍,제주시,126.638513308531,33.5371369745941
MA0101202309A0005631,이제,제주특별자치도,제주특별자치도 제주시 한경면 중산간서로,한경면,제주시,126.248138546471,33.3224189928023
MA0101202309A0012277,원클래스라이브러리외도점독서실,제주특별자치도,제주특별자치도 제주시 우정로,외도동,제주시,126.430692378591,33.4898972816016
MA0101202308A0100725,핀스,제주특별자치도,제주특별자치도 서귀포시 대정읍 노을해안로532번길,대정읍,서귀포시,126.182221898449,33.2635609864389
MA0101202309A0009457,터틀락,제주특별자치도,제주특별자치도 서귀포시 안덕면 한창로110번길,안덕면,서귀포시,126.36354074146,33.2771447806574
MA0101202309A0013865,하혜카페,제주특별자치도,제주특별자치도 서귀포시 동문로,중앙동,서귀포시,126.567486647676,33.2489982234342
MA0101202308A0097673,1950스테이,제주특별자치도,제주특별자치도 제주시 조천읍 남조로,조천읍,제주시,126.664632313044,33.4505397295009
MA0101202309A0011654,사이,제주특별자치도,제주특별자치도 제주시 한경면 용금로,한경면,제주시,126.226880446011,33.3351272477625
MA0101202309A0016997,줄서독서실,제주특별자치도,제주특별자치도 제주시 천수로,일도2동,제주시,126.542396403701,33.5038209058528
MA0101202309A0028803,카페휴,제주특별자치도,제주특별자치도 제주시 도남로,이도2동,제주시,126.53290834102,33.487042912161
MA0101202309A0015591,카페아이갓에브리씽공무원연금공단점,제주특별자치도,제주특별자치도 서귀포시 서호중앙로,대륜동,서귀포시,126.518915300736,33.2537246787857
MA0101202309A0024992,제주밀연구회,제주특별자치도,제주특별자치도 제주시 밤낭골길,삼양동,제주시,126.598371839578,33.5010036727947
MA0101202308A0102634,봄봄제주도남,제주특별자치도,제주특별자치도 제주시 신성로,이도2동,제주시,126.528941047439,33.4964044692219
MA0101202309A0019287,카페1313,제주특별자치도,제주특별자치도 서귀포시 대정읍 평화로,대정읍,서귀포시,126.286107148896,33.2572404216069
MA0101202309A0002063,천향보이차,제주특별자치도,제주특별자치도 제주시 귀아랑1길,연동,제주시,126.49761688858,33.4924586797048
MA0101202309A0008287,오늘의바다,제주특별자치도,제주특별자치도 서귀포시 이어도로,대륜동,서귀포시,126.518498512771,33.24166829515
MA0101202308A0098856,제주곶밭,제주특별자치도,제주특별자치도 서귀포시 일주서로,예래동,서귀포시,126.378526970988,33.2647963292701
MA0101202308A0092751,더로그,제주특별자치도,제주특별자치도 제주시 산천단동3길,아라동,제주시,126.558898169486,33.4500283523344
MA0101202308A0100511,곰막다방,제주특별자치도,제주특별자치도 제주시 구좌읍 구좌해안로,구좌읍,제주시,126.720520386812,33.5568777142341
MA0101202308A0102037,달비치까페,제주특별자치도,제주특별자치도 제주시 구좌읍 해맞이해안로,구좌읍,제주시,126.797208226187,33.5550796390955
MA0101202309A0023159,아이리스카페앤비어,제주특별자치도,제주특별자치도 제주시 한림읍 한수1길,한림읍,제주시,126.262139993478,33.4220117923574
MA0101202308A0021445,설문대,제주특별자치도,제주특별자치도 제주시 한림읍 한림해안로,한림읍,제주시,126.263433713097,33.4165017710293
MA0101202308A0004144,폴비앙,제주특별자치도,제주특별자치도 제주시 애월읍 고성남서길,애월읍,제주시,126.421447078638,33.4335680850534
MA0101202307A0102864,시선,제주특별자치도,제주특별자치도 제주시 한림읍 한림로,한림읍,제주시,126.226742915625,33.3846959248345
MA0101202308A0025443,너흐,제주특별자치도,제주특별자치도 서귀포시 대정읍 무릉인향로14번길,대정읍,서귀포시,126.24639358303,33.2780766364003
MA0101202308A0009085,브런치오,제주특별자치도,제주특별자치도 제주시 애월읍 애월해안로,애월읍,제주시,126.353995674199,33.4766195228968
MA0101202307A0103110,1800무드,제주특별자치도,제주특별자치도 제주시 사송길,아라동,제주시,126.565285988213,33.4717524202565
MA0101202308A0030448,오랜,제주특별자치도,제주특별자치도 제주시 신설동길,이도2동,제주시,126.548579618697,33.4964775708857
MA0101202308A0005384,파리크라상파스쿠찌제주대병원,제주특별자치도,제주특별자치도 제주시 아란13길,아라동,제주시,126.545202965312,33.467208437904
MA0101202308A0032681,트레블러카페와투어,제주특별자치도,제주특별자치도 제주시 기와4길,아라동,제주시,126.560651619189,33.4798143943331
MA0101202308A0033158,냠냠스낵,제주특별자치도,제주특별자치도 제주시 조천읍 신조로,조천읍,제주시,126.632257614756,33.5194653652602
MA0101202307A0101774,윤아현커피,제주특별자치도,제주특별자치도 제주시 중앙로7길,일도1동,제주시,126.527409313123,33.5148992945742
MA0101202308A0005465,갤러리시인의공방카페,제주특별자치도,제주특별자치도 서귀포시 흙담솔로,서홍동,서귀포시,126.556795402299,33.2603211120404
MA0101202307A0056983,포프,제주특별자치도,제주특별자치도 서귀포시 대정읍 상모로273번길,대정읍,서귀포시,126.260215975097,33.2223950527198
MA0101202307A0063253,귤로,제주특별자치도,제주특별자치도 제주시 애월읍 애월해안로,애월읍,제주시,126.360001951435,33.4776694740331
MA0101202307A0048845,차귀도베이커리,제주특별자치도,제주특별자치도 제주시 한경면 노을해안로,한경면,제주시,126.163994068581,33.3079606281166
MA0101202307A0056190,투빅커피,제주특별자치도,제주특별자치도 서귀포시 중앙로,동홍동,서귀포시,126.55983825822,33.2591868518799
MA0101202307A0059470,점초도원,제주특별자치도,제주특별자치도 제주시 애월읍 광령평화2길,애월읍,제주시,126.434623552362,33.4296708404128
MA0101202307A0051215,오지힐그라운즈,제주특별자치도,제주특별자치도 제주시 한림읍 한림상로,한림읍,제주시,126.257039550397,33.4048241481556
MA0101202307A0072930,하이오커피안덕점,제주특별자치도,제주특별자치도 서귀포시 안덕면 화순로,안덕면,서귀포시,126.332312341447,33.2465514858702
MA0101202307A0081322,청담스터디카페제주아라점,제주특별자치도,제주특별자치도 제주시 중앙로,아라동,제주시,126.545888952222,33.4738737584344
MA0101202307A0090910,메가엠지씨커피제주,제주특별자치도,제주특별자치도 서귀포시 대청로,대천동,서귀포시,126.503062332738,33.2523549822332
MA0101202307A0069946,그모르메,제주특별자치도,제주특별자치도 제주시 한림읍 한창로,한림읍,제주시,126.306026042493,33.3506153543948
MA0101202307A0050541,카페보리,제주특별자치도,제주특별자치도 서귀포시 성산읍 일주동로,성산읍,서귀포시,126.867171116071,33.3644841001361
MA0101202307A0051396,빽다방제주도청점,제주특별자치도,제주특별자치도 제주시 신대로7길,연동,제주시,126.497587263159,33.4919987477348
MA0101202307A0070897,따따베,제주특별자치도,제주특별자치도 제주시 용해로,용담2동,제주시,126.502866307099,33.5134688800353
MA0101202307A0080033,심봤다,제주특별자치도,제주특별자치도 제주시 애월읍 고성남서길,애월읍,제주시,126.421447078638,33.4335680850534
MA0101202307A0046730,그레인,제주특별자치도,제주특별자치도 제주시 조천읍 중산간동로,조천읍,제주시,126.689341069514,33.4978120264788
MA0101202307A0053344,블루웨일,제주특별자치도,제주특별자치도 서귀포시 대정읍 일과대수로11번길,대정읍,서귀포시,126.233687779724,33.2371471339935
MA0101202307A0077208,퍼스트커피랩제주,제주특별자치도,제주특별자치도 제주시 연삼로,이도2동,제주시,126.536227584166,33.4961614774634
MA0101202307A0051662,오세요커피,제주특별자치도,제주특별자치도 서귀포시 신중로13번길,대천동,서귀포시,126.507391259698,33.2573221354085
MA0101202307A0094657,오르,제주특별자치도,제주특별자치도 제주시 동광로23길,일도2동,제주시,126.542959491362,33.5113512776064
MA0101202307A0091261,라운지카페베네치아,제주특별자치도,제주특별자치도 서귀포시 하예로,예래동,서귀포시,126.39013520927,33.2453337464237
MA0101202310A0063860,동립,제주특별자치도,제주특별자치도 제주시 조천읍 북촌11길,조천읍,제주시,126.694601432314,33.5504242058249
MA0101202310A0040432,커피모,제주특별자치도,제주특별자치도 서귀포시 표선면 표선동서로,표선면,서귀포시,126.831693295061,33.3243998860036
MA0101202310A0066973,서호웰니스카페,제주특별자치도,제주특별자치도 서귀포시 서호남로,대륜동,서귀포시,126.515398793492,33.2511774522466
MA0101202310A0070533,흘,제주특별자치도,제주특별자치도 제주시 조천읍 선진길,조천읍,제주시,126.710984860217,33.4580946875589
MA0101202310A0045045,일일커피,제주특별자치도,제주특별자치도 제주시 서광로,이도2동,제주시,126.527252976631,33.5001035858466
MA0101202310A0077458,카페라떼는,제주특별자치도,제주특별자치도 제주시 애월읍 하귀로,애월읍,제주시,126.3999633357,33.4802405552015
MA0101202310A0041504,베리모어,제주특별자치도,제주특별자치도 제주시 구남동4길,이도2동,제주시,126.536297977532,33.489012101641
MA0101202310A0055840,언제나달달,제주특별자치도,제주특별자치도 서귀포시 천제연로,중문동,서귀포시,126.423729902066,33.2520667699273
MA0101202310A0037832,브라운포레,제주특별자치도,제주특별자치도 제주시 조천읍 교래4길,조천읍,제주시,126.671649619807,33.4264405094627
MA0101202310A0034203,투모로우,제주특별자치도,제주특별자치도 서귀포시 보목포로,효돈동,서귀포시,126.618577723563,33.2459916585925
MA0101202310A0059835,남매카페,제주특별자치도,제주특별자치도 제주시 애월읍 광령남7길,애월읍,제주시,126.430512280422,33.4467012080847
MA0101202310A0040914,노리카페앤샵,제주특별자치도,제주특별자치도 제주시 연삼로,오라동,제주시,126.511009834997,33.4931613998436
MA0101202310A0042449,찌즈,제주특별자치도,제주특별자치도 제주시 서문로5길,용담1동,제주시,126.516961591424,33.512334544456
MA0101202310A0071480,탐나는농장감귤체험카페,제주특별자치도,제주특별자치도 제주시 애월읍 오당빌레길,애월읍,제주시,126.358531156034,33.4480357054097
MA0101202310A0047821,메타킹커피제주,제주특별자치도,제주특별자치도 제주시 도령로,노형동,제주시,126.483805797887,33.4879119922347
MA0101202310A0050753,택하다커피,제주특별자치도,제주특별자치도 서귀포시 표선면 원님로652번길,표선면,서귀포시,126.763480512443,33.3454228430127
MA0101202310A0045533,제주유기농마을,제주특별자치도,제주특별자치도 서귀포시 남원읍 일주동로,남원읍,서귀포시,126.756002452491,33.2919057977342
MA0101202310A0080087,에이프,제주특별자치도,제주특별자치도 제주시 광양13길,이도2동,제주시,126.531479323337,33.4986500431089
